roundid,holeid,hnum,shotid,stroke,startpos,holedis,shots_to_hole_out
105119,1887637,5,6141897,2,3,175,4
105119,1887649,17,6141944,2,3,125,4
96886,1739459,3,5616874,2,3,25,3
86619,1554678,10,4993045,3,3,25,3
87029,1562040,10,5016592,3,3,25,3
86922,1560107,3,5010887,3,3,5,3
87288,1566698,6,5032938,3,3,22,3
87288,1566705,13,5032967,3,3,10,2
87360,1567993,5,5038073,2,3,20,2
88090,1581130,2,5082950,3,3,5,3
88090,1581146,18,5082993,3,3,5,3
88132,1581893,9,5085839,3,3,8,2
88432,1587287,3,5104493,3,3,24,2
88432,1587289,5,5104501,3,3,9,2
88432,1587297,13,5104531,2,3,121,3
88432,1587298,14,5104536,3,3,20,3
88432,1587299,15,5104540,2,3,18,3
88432,1587302,18,5104551,3,3,28,2
88441,1587453,7,5105047,3,3,15,3
88547,1589365,11,5111004,3,3,15,2
88992,1597367,3,5137974,3,3,20,3
88992,1597368,4,5137979,3,3,14,2
88992,1597369,5,5137983,3,3,28,2
88992,1597371,7,5137990,3,3,41,3
88992,1597372,8,5137994,2,3,88,3
88674,1591652,12,5118220,2,3,40,4
90320,1621271,3,5217078,2,3,25,2
90320,1621272,4,5217081,2,3,20,3
90320,1621282,14,5217119,2,3,350,5
90320,1621282,14,5217120,3,3,170,4
88803,1593967,5,5126009,2,3,125,4
88806,1594028,12,5126184,3,3,13,3
88880,1595353,5,5130784,4,3,10,3
89075,1598863,5,5142902,2,3,129,3
89075,1598863,5,5142903,3,3,10,2
89075,1598873,15,5142939,2,3,255,4
89075,1598876,18,5142953,2,3,238,3
89076,1598885,9,5142994,2,3,96,3
89076,1598888,12,5143008,3,3,25,3
89076,1598892,16,5143021,2,3,45,3
89076,1598894,18,5143028,2,3,150,4
89303,1602979,17,5157462,2,3,20,3
89368,1604137,5,5161422,3,3,15,2
89368,1604140,8,5161433,3,3,9,3
89502,1606561,17,5169135,2,3,20,3
90838,1630594,2,5247304,3,3,15,4
90838,1630594,2,5247305,4,3,13,3
90838,1630602,10,5247336,2,3,200,5
90838,1630602,10,5247338,4,3,15,3
90838,1630610,18,5247373,3,3,14,3
89999,1615491,1,5199181,2,3,256,4
89999,1615493,3,5199191,3,3,20,2
89999,1615495,5,5199198,2,3,151,4
89999,1615498,8,5199210,2,3,25,3
89999,1615500,10,5199217,2,3,138,4
89999,1615502,12,5199226,2,3,154,3
89999,1615507,17,5199246,2,3,125,3
90011,1615707,1,5199664,2,3,160,3
90011,1615707,1,5199665,3,3,14,2
90011,1615710,4,5199677,3,3,8,2
90011,1615711,5,5199681,3,3,18,3
90011,1615718,12,5199709,2,3,20,3
90043,1616297,15,5201683,2,3,20,3
90043,1616298,16,5201688,3,3,65,3
90567,1625723,9,5231822,3,3,32,2
91042,1634271,7,5259501,4,3,12,3
91042,1634276,12,5259522,2,3,12,2
90841,1630664,18,5247459,2,3,135,3
90842,1630682,18,5247495,3,3,25,3
91785,1647641,3,5302783,3,3,20,2
91785,1647649,11,5302816,2,3,260,4
91082,1635001,17,5261838,2,3,15,3
91082,1635002,18,5261843,3,3,10,2
91289,1638725,15,5273147,3,3,12,4
91787,1647677,3,5302902,3,3,8,3
91787,1647678,4,5302906,2,3,19,2
93456,1677717,1,5404879,3,3,18,2
93456,1677721,5,5404894,2,3,191,4
93456,1677724,8,5404906,3,3,20,2
91879,1649345,15,5308413,5,3,17,2
92151,1654241,15,5325303,3,3,12,3
93453,1677671,9,5404706,4,3,10,2
92915,1667983,5,5372066,4,3,8,3
92915,1667991,13,5372099,3,3,12,4
93089,1671111,1,5382065,2,3,146,4
93089,1671126,16,5382130,3,3,10,3
93455,1677713,15,5404861,3,3,12,3
93566,1679700,4,5411601,3,3,15,2
93876,1685294,18,5430852,3,3,40,3
94591,1698157,11,5474530,3,3,20,4
94127,1689799,5,5446192,2,3,250,4
94127,1689807,13,5446227,3,3,25,3
96756,1737121,5,5608840,3,3,15,3
96756,1737131,15,5608877,3,3,20,3
96885,1739441,3,5616803,2,3,20,1
96982,1741201,17,5622885,2,3,145,3
97349,1747793,3,5645937,2,3,70,3
97349,1747806,16,5645988,2,3,25,2
97964,1758861,1,5684932,3,3,10,2
97964,1758863,3,5684940,2,3,40,2
97964,1758869,9,5684961,3,3,10,2
97964,1758872,12,5684972,3,3,15,1
97965,1758889,11,5685041,2,3,20,3
98106,1761417,1,5693823,3,3,15,2
98106,1761419,3,5693830,2,3,20,3
98106,1761421,5,5693839,3,3,35,2
98106,1761424,8,5693852,2,3,190,4
98106,1761427,11,5693867,2,3,20,4
98106,1761427,11,5693868,3,3,20,3
98106,1761429,13,5693877,3,3,20,2
98246,1763941,5,5702444,3,3,15,4
98246,1763941,5,5702445,4,3,20,3
98246,1763942,6,5702450,3,3,25,3
98431,1767269,3,5713951,2,3,40,4
98431,1767282,16,5714007,2,3,20,3
98431,1767283,17,5714011,2,3,130,4
98448,1767575,3,5714886,4,3,25,3
98448,1767576,4,5714890,2,3,25,3
98448,1767577,5,5714894,2,3,285,3
98448,1767583,11,5714918,2,3,12,3
98583,1770007,5,5722971,2,3,175,3
98583,1770008,6,5722976,3,3,20,4
98583,1770016,14,5723014,3,3,180,3
98583,1770018,16,5723022,2,3,25,2
98583,1770019,17,5723025,2,3,125,4
98805,1774008,10,5737302,3,3,20,2
98806,1774025,9,5737358,2,3,110,4
99058,1778562,10,5753246,3,3,25,3
99087,1779077,3,5755076,2,3,40,3
99254,1782087,7,5765689,3,3,25,3
99292,1782768,4,5768124,2,3,260,4
99292,1782774,10,5768153,5,3,10,3
99294,1782801,1,5768265,3,3,25,3
99295,1782824,6,5768324,3,3,10,3
99295,1782831,13,5768354,3,3,35,3
99295,1782832,14,5768358,2,3,160,3
99328,1783415,3,5770622,3,3,25,3
99328,1783430,18,5770693,4,3,40,2
99885,1793439,1,5804896,4,3,19,2
99885,1793444,6,5804919,2,3,15,3
99885,1793450,12,5804947,3,3,8,4
99885,1793453,15,5804961,2,3,60,4
99342,1783665,1,5771584,3,3,40,4
99342,1783668,4,5771597,2,3,20,3
99342,1783681,17,5771647,2,3,140,4
100067,1796718,4,5816357,2,3,15,3
100067,1796719,5,5816362,3,3,15,2
100067,1796725,11,5816386,2,3,15,3
99687,1789883,9,5792185,2,3,22,4
99931,1794281,15,5807513,4,3,14,2
99770,1791376,8,5797041,3,3,180,3
99770,1791378,10,5797049,2,3,180,3
99770,1791380,12,5797056,2,3,40,2
99770,1791383,15,5797068,2,3,140,3
99886,1793466,10,5805019,4,3,8,3
99886,1793467,11,5805023,2,3,9,1
99886,1793468,12,5805028,3,3,8,3
100210,1799303,15,5824997,3,3,15,2
100702,1808151,7,5856125,2,3,12,4
100702,1808151,7,5856126,3,3,20,3
100702,1808151,7,5856127,4,3,12,2
100702,1808156,12,5856147,2,3,25,3
100702,1808159,15,5856161,2,3,120,4
100702,1808159,15,5856163,4,3,12,2
100782,1809585,1,5861420,3,3,25,2
100782,1809597,13,5861464,3,3,20,3
100783,1809607,5,5861503,2,3,77,3
100923,1812128,6,5870631,3,3,30,3
100923,1812130,8,5870639,2,3,15,3
101243,1817895,13,5891016,3,3,18,2
101344,1819706,6,5897494,4,3,15,2
101344,1819712,12,5897514,2,3,15,3
101344,1819716,16,5897532,3,3,30,2
101617,1824626,12,5915019,2,3,30,3
104331,1873453,5,6090292,2,3,250,3
104331,1873463,15,6090330,2,3,110,3
102412,1838925,1,5965251,4,3,8,2
102412,1838935,11,5965289,3,3,18,2
103358,1855956,4,6027291,2,3,10,2
102809,1846082,12,5991203,3,3,8,2
103052,1850456,12,6006787,3,3,23,2
103747,1862939,3,6051918,3,3,20,3
103747,1862940,4,6051922,2,3,12,3
104308,1873037,3,6088746,3,3,20,4
104308,1873041,7,6088762,2,3,210,4
104308,1873046,12,6088786,3,3,30,4
104442,1875449,3,6097527,3,3,30,3
104442,1875454,8,6097547,2,3,8,2
106058,1904541,7,6200496,3,3,11,2
105120,1887655,5,6141968,3,3,12,2
105120,1887661,11,6141992,2,3,20,3
105959,1902764,12,6193924,2,3,25,3
105959,1902767,15,6193938,3,3,15,3
106059,1904564,12,6200594,3,3,25,1
106060,1904573,3,6200633,3,3,15,3
106060,1904580,10,6200665,3,3,30,2
106060,1904582,12,6200673,3,3,25,3
106061,1904598,10,6200742,3,3,18,3
106061,1904599,11,6200747,3,3,15,3
106061,1904600,12,6200752,3,3,30,3
106061,1904601,13,6200756,2,3,18,2
106652,1915232,6,6238546,3,3,10,2
106933,1920289,5,6256631,3,3,20,3
106933,1920289,5,6256632,4,3,20,2
107074,1922825,3,6265616,2,3,45,3
107074,1922829,7,6265634,2,3,7,2
107074,1922834,12,6265652,2,3,25,3
107074,1922835,13,6265657,3,3,20,2
108578,1949904,10,6364436,3,3,25,2
108578,1949906,12,6364445,3,3,25,3
107767,1935300,4,6310849,2,3,20,3
107767,1935311,15,6310892,2,3,125,2
108061,1940601,13,6330789,3,3,15,3
108061,1940603,15,6330798,2,3,18,3
108062,1940623,17,6330882,3,3,20,3
108124,1941725,3,6335172,3,3,20,3
108124,1941731,9,6335194,2,3,10,2
108192,1942960,14,6339978,3,3,10,3
108582,1949978,12,6364581,2,3,290,5
108542,1949249,3,6362081,2,3,45,3
110531,1985055,7,6490488,3,3,8,2
110533,1985087,3,6490613,3,3,10,2
110533,1985100,16,6490663,2,3,5,2
110908,1991838,4,6514827,2,3,12,2
110908,1991845,11,6514854,4,3,15,2
110909,1991859,7,6514907,2,3,10,3
110909,1991868,16,6514942,3,3,15,3
112085,2013025,5,6591769,2,3,8,2
112085,2013029,9,6591785,2,3,124,3
112085,2013031,11,6591795,3,3,2,4
112085,2013031,11,6591796,4,3,10,3
113548,2039359,5,6684673,3,3,20,3
113548,2039365,11,6684703,3,3,9,3
113548,2039366,12,6684708,3,3,20,3
114225,2051552,12,6727982,3,3,10,2
114373,2054207,3,6737266,4,3,20,3
114373,2054208,4,6737270,2,3,165,4
114373,2054209,5,6737275,2,3,139,4
114373,2054216,12,6737308,3,3,75,3
114373,2054220,16,6737324,2,3,173,4
114615,2058568,8,6753592,2,3,10,2
114615,2058576,16,6753625,3,3,10,2
114926,2064160,2,6772489,2,3,10,3
114926,2064174,16,6772545,3,3,15,3
115119,2067635,3,6784133,3,3,8,3
115119,2067650,18,6784189,2,3,256,4
115120,2067652,2,6784199,3,3,40,4
115120,2067654,4,6784211,2,3,15,3
115120,2067658,8,6784229,2,3,15,1
115120,2067661,11,6784240,3,3,40,3
115164,2068453,11,6787332,3,3,18,3
115164,2068460,18,6787359,3,3,40,3
115656,2077310,12,6819541,2,3,15,2
115815,2080162,2,6830528,3,3,12,3
115815,2080168,8,6830553,2,3,153,3
115815,2080170,10,6830563,4,3,25,3
115815,2080172,12,6830573,4,3,20,3
115815,2080173,13,6830577,2,3,240,3
115815,2080174,14,6830582,3,3,178,4
115840,2080624,14,6832212,2,3,296,5
117582,2111972,6,6940349,3,3,39,3
117582,2111972,6,6940350,4,3,10,2
117582,2111973,7,6940353,2,3,270,4
117582,2111983,17,6940398,3,3,18,3
117583,2111993,9,6940439,2,3,85,5
117763,2115237,13,6951506,3,3,15,3
117763,2115240,16,6951517,2,3,144,5
117849,2116783,11,6956309,2,3,10,2
117850,2116791,1,6956342,3,3,17,3
117850,2116805,15,6956398,3,3,10,3
117851,2116815,7,6956437,2,3,96,4
117851,2116817,9,6956446,3,3,18,3
119611,2148491,3,7063369,4,3,12,3
119611,2148494,6,7063385,3,3,30,2
119888,2153477,3,7079384,2,3,28,3
120159,2158354,2,7095746,2,3,25,3
120159,2158357,5,7095761,3,3,120,5
120159,2158359,7,7095772,2,3,25,4
120306,2161009,11,7105089,3,3,7,3
120454,2163664,2,7114686,3,3,10,2
120454,2163673,11,7114722,2,3,10,3
121480,2182134,4,7178157,2,3,6,3
121030,2174041,11,7151680,3,3,27,2
121256,2178100,2,7165134,2,3,20,2
121256,2178109,11,7165171,2,3,5,2
121256,2178115,17,7165195,2,3,10,2
122110,2193458,6,7215637,3,3,20,3
122472,2199980,12,7240387,4,3,9,2
125770,2259341,9,7447805,3,3,27,2
122737,2204750,12,7258079,2,3,15,3
123128,2211788,12,7281807,2,3,15,3
123128,2211790,14,7281815,2,3,15,2
122833,2206470,4,7263590,3,3,12,3
122951,2208597,7,7271031,3,3,10,2
122951,2208600,10,7271044,3,3,15,2
123132,2211851,3,7281918,3,3,7,3
123132,2211866,18,7281976,2,3,80,3
123158,2212320,4,7283802,3,3,12,3
123158,2212325,9,7283820,2,3,220,5
123158,2212326,10,7283827,3,3,4,3
123158,2212334,18,7283858,2,3,230,3
123159,2212339,5,7283876,2,3,250,4
123159,2212345,11,7283902,2,3,5,3
123159,2212346,12,7283908,4,3,5,3
124095,2229192,10,7342692,3,3,10,3
124095,2229200,18,7342724,3,3,10,4
123366,2216067,7,7296705,3,3,25,3
123366,2216071,11,7296725,3,3,20,3
123704,2222146,2,7317506,2,3,10,3
123704,2222149,5,7317521,3,3,20,2
123704,2222158,14,7317557,4,3,25,4
123704,2222158,14,7317558,5,3,15,3
123858,2224917,1,7327292,4,3,10,3
124097,2229220,2,7342749,3,3,20,3
124097,2229222,4,7342756,2,3,12,2
124097,2229225,7,7342767,2,3,102,3
124097,2229226,8,7342771,2,3,135,4
124097,2229228,10,7342780,2,3,30,5
124097,2229228,10,7342781,3,3,5,4
124097,2229235,17,7342809,2,3,270,5
124097,2229235,17,7342810,3,3,115,4
124290,2232701,9,7355328,5,3,9,2
124290,2232702,10,7355332,3,3,35,3
124505,2236570,8,7368597,3,3,55,3
124505,2236573,11,7368610,2,3,10,3
124505,2236574,12,7368614,2,3,20,3
124505,2236577,15,7368626,2,3,135,1
124713,2240309,3,7381343,3,3,15,2
124713,2240313,7,7381360,3,3,32,4
124713,2240317,11,7381380,3,3,18,2
124713,2240322,16,7381399,2,3,24,3
124856,2242892,12,7390171,3,3,5,2
124856,2242894,14,7390179,3,3,5,3
124856,2242894,14,7390180,4,3,5,2
124856,2242898,18,7390197,4,3,7,3
124865,2243059,17,7390782,3,3,5,2
125033,2246083,17,7402181,2,3,275,4
125037,2246139,1,7402365,2,3,104,3
125037,2246141,3,7402373,3,3,18,3
125037,2246145,7,7402388,2,3,220,3
125037,2246155,17,7402432,3,3,30,5
125075,2246839,17,7404451,2,3,15,3
125133,2247884,18,7408106,3,3,15,3
125359,2251945,11,7421867,3,3,19,3
125889,2261488,14,7455373,3,3,12,3
126572,2273773,5,7498631,3,3,20,2
125800,2259875,3,7449481,2,3,76,3
126376,2270252,12,7487273,3,3,15,2
126117,2265583,5,7470819,3,3,7,3
126294,2268771,7,7482026,3,3,15,3
126488,2272263,7,7493579,3,3,45,2
126488,2272274,18,7493625,2,3,176,4
126491,2272317,7,7493754,3,3,25,2
126491,2272322,12,7493777,3,3,18,3
126573,2273796,10,7498722,2,3,120,5
126591,2274126,16,7499695,4,3,10,2
126697,2276028,10,7505752,3,3,6,4
126697,2276030,12,7505763,3,3,15,3
126697,2276034,16,7505778,2,3,151,3
126697,2276034,16,7505779,3,3,8,2
126643,2275060,14,7502428,4,3,8,3
127352,2287815,7,7547739,3,3,10,3
126852,2278817,9,7514852,2,3,189,3
126864,2279032,8,7515544,3,3,6,3
126864,2279037,13,7515567,4,3,250,3
126864,2279037,13,7515568,5,3,160,2
127151,2284200,10,7534504,2,3,82,3
126954,2280651,7,7521533,3,3,20,5
126954,2280653,9,7521545,3,3,20,3
126954,2280659,15,7521570,3,3,15,4
126954,2280662,18,7521585,3,3,10,4
126954,2280662,18,7521586,4,3,7,3
127150,2284181,9,7534419,3,3,15,3
127150,2284182,10,7534423,2,3,102,4
127150,2284187,15,7534446,3,3,20,4
127150,2284187,15,7534447,4,3,10,3
127152,2284211,3,7534550,2,3,20,4
127227,2285566,8,7539441,3,3,25,3
127227,2285568,10,7539450,3,3,20,2
127604,2292358,14,7564929,2,3,15,3
127420,2289033,1,7552456,4,3,15,4
127420,2289035,3,7552463,2,3,104,3
127420,2289039,7,7552481,2,3,10,5
127420,2289039,7,7552482,3,3,10,4
127467,2289880,2,7555652,2,3,112,3
127467,2289888,10,7555689,2,3,104,3
127467,2289892,14,7555705,2,3,30,3
127467,2289895,17,7555720,3,3,15,3
127471,2289957,7,7555979,2,3,265,4
127501,2290493,3,7558028,2,3,100,3
127501,2290497,7,7558046,2,3,245,4
127605,2292376,14,7565004,2,3,132,3
127609,2292436,2,7565091,2,3,20,3
127609,2292447,13,7565139,2,3,25,3
127609,2292450,16,7565150,2,3,100,5
127609,2292452,18,7565164,4,3,10,2
127836,2296537,17,7580314,2,3,20,4
127836,2296537,17,7580315,3,3,18,3
127998,2299444,8,7590625,4,3,15,3
127998,2299445,9,7590630,3,3,50,3
127998,2299451,15,7590654,3,3,15,2
128011,2299683,13,7591360,2,3,20,2
128010,2299664,12,7591330,3,3,10,3
128010,2299666,14,7591338,3,3,5,3
128072,2300769,1,7595202,3,3,20,3
128072,2300774,6,7595221,2,3,250,4
128073,2300790,4,7595247,3,3,25,3
128073,2300794,8,7595266,2,3,97,3
128073,2300799,13,7595290,2,3,25,4
128073,2300799,13,7595291,3,3,15,3
128074,2300805,1,7595308,3,3,97,3
128074,2300812,8,7595338,2,3,92,3
128074,2300813,9,7595344,4,3,30,3
128166,2302470,10,7600769,2,3,104,4
128166,2302472,12,7600779,4,3,220,4
128166,2302473,13,7600784,2,3,200,4
128206,2303198,18,7602754,3,3,18,2
128743,2312855,9,7635852,3,3,14,3
128743,2312859,13,7635868,2,3,35,3
128969,2316924,10,7650924,3,3,10,3
128969,2316932,18,7650961,3,3,12,3
130273,2340399,13,7734199,2,3,12,2
130273,2340400,14,7734203,3,3,15,2
129114,2319533,9,7660643,5,3,15,3
129114,2319541,17,7660683,2,3,18,4
129300,2322875,3,7672026,2,3,87,4
129304,2322952,8,7672288,2,3,20,2
129312,2323092,4,7672878,2,3,206,4
129326,2323358,18,7673738,2,3,200,4
129382,2324360,12,7677613,2,3,160,3
129634,2328896,12,7693500,3,3,18,3
129995,2335385,3,7715587,2,3,25,2
129995,2335387,5,7715594,3,3,35,3
129995,2335393,11,7715624,3,3,12,3
129680,2329715,3,7696123,2,3,92,4
129680,2329727,15,7696178,3,3,25,2
130280,2340525,13,7734740,2,3,143,4
130280,2340529,17,7734758,3,3,50,4
130498,2344440,4,7748045,3,3,15,3
130498,2344446,10,7748071,3,3,12,3
130342,2341642,14,7738791,2,3,114,4
130342,2341643,15,7738796,2,3,20,3
130476,2344045,5,7746833,2,3,15,2
130476,2344048,8,7746847,3,3,10,3
130491,2344314,4,7747692,3,3,15,3
130491,2344319,9,7747714,3,3,15,3
130523,2344901,15,7749545,3,3,30,3
130524,2344912,8,7749591,3,3,15,2
130524,2344915,11,7749602,2,3,10,2
130556,2345488,8,7751724,2,3,120,4
130556,2345494,14,7751755,3,3,15,3
130697,2348019,1,7760519,3,3,20,4
130697,2348033,15,7760576,3,3,25,2
130706,2348181,1,7761141,2,3,10,3
130774,2349410,6,7765081,4,3,8,3
130774,2349419,15,7765122,2,3,7,3
130774,2349422,18,7765136,4,3,8,3
132091,2373115,5,7851851,5,3,12,2
131695,2365985,3,7824283,2,3,18,2
131695,2365993,11,7824316,2,3,300,5
131695,2365995,13,7824326,2,3,12,3
131762,2367189,1,7828369,2,3,175,3
131762,2367191,3,7828377,2,3,18,2
131762,2367197,9,7828403,3,3,132,4
131762,2367199,11,7828414,2,3,380,4
131762,2367201,13,7828423,2,3,10,4
131762,2367201,13,7828424,3,3,10,3
131697,2366021,3,7824423,2,3,15,3
131697,2366029,11,7824460,3,3,63,5
131697,2366036,18,7824491,3,3,12,2
131700,2366073,1,7824607,2,3,150,4
131700,2366077,5,7824626,3,3,16,1
131700,2366082,10,7824645,3,3,15,2
132315,2377153,11,7865093,3,3,65,3
131703,2366127,1,7824762,3,3,20,3
131703,2366142,16,7824819,3,3,15,2
131738,2366769,13,7826846,2,3,15,2
131738,2366774,18,7826869,3,3,105,3
131739,2366792,18,7826947,4,3,15,3
131740,2366797,5,7826971,3,3,18,3
131740,2366804,12,7827004,3,3,10,3
131759,2367145,11,7828179,2,3,255,3
131871,2369155,5,7836119,3,3,10,2
131871,2369161,11,7836149,2,3,240,4
131871,2369163,13,7836160,4,3,6,3
132092,2373131,3,7851920,2,3,12,3
133821,2404264,14,7959446,4,3,15,3
133126,2391743,3,7916462,2,3,106,4
133126,2391743,3,7916463,3,3,20,3
133126,2391748,8,7916484,2,3,25,2
133126,2391751,11,7916496,2,3,25,2
134301,2412891,1,7990904,3,3,12,3
134301,2412898,8,7990929,2,3,18,3
132941,2388411,1,7905735,3,3,90,4
132941,2388413,3,7905743,2,3,95,3
133058,2390520,4,7912406,3,3,18,2
133058,2390524,8,7912420,2,3,102,3
133058,2390525,9,7912426,4,3,15,3
133058,2390526,10,7912432,4,3,18,3
133058,2390527,11,7912437,3,3,15,3
133537,2399150,12,7941670,3,3,15,3
135454,2433653,9,8066789,2,3,20,3
135581,2435940,10,8074859,3,3,20,3
135581,2435948,18,8074889,2,3,240,3
135582,2435959,11,8074935,2,3,11,2
135582,2435961,13,8074944,3,3,15,3
135582,2435966,18,8074967,3,3,12,3
135593,2436153,7,8075741,3,3,70,3
135593,2436164,18,8075783,3,3,35,3
138602,2490273,1,8269839,4,3,15,3
138602,2490278,6,8269861,3,3,14,2
136057,2444508,10,8105929,3,3,25,2
136521,2452861,11,8137180,3,3,25,3
136521,2452863,13,8137187,2,3,30,3
136727,2456573,15,8150791,2,3,25,3
136953,2460637,11,8165813,3,3,20,2
136953,2460638,12,8165817,3,3,9,2
137160,2464359,7,8179028,3,3,16,3
138619,2490580,2,8270826,2,3,110,3
138619,2490583,5,8270839,3,3,15,3
138619,2490586,8,8270853,2,3,15,2
140882,2531314,2,8417342,3,3,12,3
142306,2556947,3,8506235,4,3,10,3
142308,2556984,4,8506274,3,3,20,3
143041,2570190,16,8553528,2,3,55,4
143655,2581227,1,8591376,3,3,102,4
143587,2580005,3,8587374,3,3,18,4
143609,2580399,1,8588633,2,3,273,5
143609,2580399,1,8588635,4,3,15,3
143609,2580404,6,8588660,2,3,20,3
144031,2587997,3,8614045,2,3,98,3
144031,2588001,7,8614062,3,3,19,3
143656,2581249,5,8591400,3,3,15,3
143656,2581257,13,8591434,3,3,32,2
143786,2583585,1,8599197,2,3,106,4
143786,2583586,2,8599204,4,3,20,3
143786,2583591,7,8599225,2,3,133,5
143786,2583593,9,8599234,2,3,121,3
143786,2583601,17,8599270,2,3,20,3
144057,2588467,5,8615745,3,3,20,3
144058,2588481,1,8615768,4,3,10,2
144058,2588485,5,8615783,3,3,8,3
144058,2588486,6,8615788,3,3,8,2
144061,2588537,3,8615898,3,3,12,3
144061,2588541,7,8615917,2,3,18,2
144067,2588644,2,8616268,2,3,9,2
144067,2588646,4,8616276,3,3,18,4
144077,2588823,1,8616985,4,3,15,3
144077,2588826,4,8616998,3,3,20,3
144079,2588862,4,8617155,3,3,20,3
144079,2588864,6,8617163,2,3,21,3
144249,2591925,7,8627948,3,3,20,3
144249,2591931,13,8627980,3,3,20,3
144247,2591894,12,8627807,3,3,10,3
144247,2591900,18,8627833,2,3,50,5
144255,2592029,3,8628252,3,3,25,3
144255,2592034,8,8628274,2,3,30,3
144255,2592040,14,8628312,4,3,15,3
144255,2592044,18,8628332,3,3,9,3
144251,2591960,6,8628035,3,3,35,2
144251,2591966,12,8628061,3,3,30,3
144251,2591972,18,8628086,3,3,7,3
144310,2593024,8,8631742,2,3,10,3
144310,2593028,12,8631762,2,3,140,6
144310,2593033,17,8631789,2,3,20,3
144264,2592197,9,8628752,4,3,12,3
144497,2596392,10,8643129,3,3,11,3
144614,2598494,6,8649872,2,3,15,2
144624,2598675,7,8650559,2,3,30,3
144624,2598684,16,8650602,3,3,8,3
144621,2598620,6,8650350,2,3,15,3
144621,2598628,14,8650385,3,3,25,3
144847,2602684,2,8665154,3,3,12,2
144847,2602688,6,8665170,2,3,14,2
144884,2603349,1,8667437,3,3,20,2
144884,2603362,14,8667494,4,3,20,2
145032,2606013,1,8676626,4,3,25,3
145032,2606028,16,8676696,3,3,13,3
145118,2607568,8,8681762,2,3,20,3
145118,2607571,11,8681779,4,3,30,4
145118,2607577,17,8681808,2,3,17,4
145118,2607577,17,8681809,3,3,15,3
145295,2610753,7,8691252,3,3,15,3
145295,2610761,15,8691287,3,3,18,2
145295,2610762,16,8691291,3,3,18,4
145325,2611295,9,8693192,2,3,14,3
145325,2611295,9,8693193,3,3,14,2
145344,2611629,1,8694398,2,3,270,4
145539,2615139,1,8707203,3,3,25,3
145539,2615153,15,8707267,3,3,5,4
145539,2615153,15,8707268,4,3,2,3
145656,2617246,2,8715017,2,3,10,3
145656,2617252,8,8715047,3,3,10,2
145656,2617253,9,8715051,3,3,21,3
145696,2617978,14,8717324,3,3,12,2
145713,2618281,11,8718484,2,3,280,4
145713,2618284,14,8718498,3,3,12,4
145723,2618451,1,8719092,3,3,15,5
145723,2618458,8,8719126,3,3,15,3
145723,2618462,12,8719150,6,3,19,3
145723,2618466,16,8719167,2,3,22,3
146002,2623481,9,8737334,3,3,35,2
146002,2623482,10,8737338,3,3,20,3
146002,2623484,12,8737346,2,3,20,3
145764,2619199,11,8721931,3,3,40,2
145765,2619216,10,8722004,2,3,50,4
145765,2619222,16,8722031,2,3,25,3
145790,2619658,2,8723635,3,3,10,3
145790,2619661,5,8723648,3,3,20,3
145790,2619669,13,8723684,2,3,15,2
145790,2619674,18,8723704,3,3,120,4
145790,2619674,18,8723705,4,3,40,3
145802,2619881,9,8724546,2,3,135,4
145802,2619883,11,8724556,2,3,164,4
145802,2619883,11,8724557,3,3,20,3
145815,2620107,1,8725476,2,3,170,3
145815,2620107,1,8725477,3,3,25,2
145815,2620118,12,8725525,2,3,200,5
145832,2620414,2,8726661,2,3,10,3
145832,2620416,4,8726670,3,3,20,2
145841,2620579,5,8727269,2,3,278,5
145841,2620592,18,8727329,3,3,15,3
145842,2620595,3,8727343,2,3,152,4
145842,2620596,4,8727348,2,3,22,2
145842,2620602,10,8727378,3,3,22,3
145842,2620610,18,8727416,3,3,22,2
145877,2621223,1,8729553,5,3,11,2
145877,2621230,8,8729582,2,3,70,4
145883,2621347,17,8730013,2,3,15,3
146059,2624509,11,8740990,3,3,15,3
146059,2624510,12,8740994,2,3,15,3
146059,2624514,16,8741016,4,3,40,4
146060,2624520,4,8741043,3,3,34,3
146060,2624525,9,8741065,3,3,21,3
146089,2625042,4,8742809,3,3,20,3
146172,2626536,4,8748072,3,3,62,4
146172,2626550,18,8748133,3,3,11,2
146090,2625059,3,8742874,3,3,15,2
146090,2625065,9,8742897,2,3,18,3
146090,2625067,11,8742906,3,3,18,2
146090,2625073,17,8742932,2,3,18,3
146094,2625130,2,8743052,2,3,145,4
146094,2625137,9,8743083,2,3,16,3
146094,2625138,10,8743088,3,3,15,3
146094,2625141,13,8743102,2,3,22,3
146303,2628895,5,8756423,2,3,140,4
146186,2626792,8,8748975,2,3,15,3
146184,2626752,4,8748806,2,3,204,4
146282,2628530,18,8755212,3,3,18,3
146287,2628619,17,8755533,2,3,30,4
146405,2630732,6,8763215,3,3,14,3
146405,2630734,8,8763222,2,3,90,4
146405,2630734,8,8763223,3,3,11,3
146406,2630755,11,8763266,3,3,14,2
146728,2636545,5,8782838,3,3,22,3
146728,2636548,8,8782850,2,3,105,3
146822,2638241,9,8788566,2,3,121,3
147119,2643590,12,8808000,2,3,135,4
147119,2643594,16,8808020,4,3,15,3
147063,2642577,7,8804046,3,3,18,3
147063,2642581,11,8804062,2,3,280,3
147063,2642584,14,8804078,4,3,19,3
147063,2642585,15,8804082,2,3,19,3
147063,2642586,16,8804087,3,3,15,3
